,,Calle,Colonia,Delegaci+//0AkgBf-n,Estado,Foto,Herramientas Faltantes,Herramientas Sobrantes,Hora,Hora del Reporte,Mano de Obra Faltante,Mano de Obra Sobrantes,Medicamentos Faltantes,Medicamentos Sobrantes,N+//0AkgBf-mero Exterior  o Aproximado,N+//0AkgBf-mero de Personas Atrapadas,N+//0AkgBf-mero de Personas Desaparecidas,N+//0AkgBf-mero de Personas Fallecidas,N+//0AkgBf-mero de Personas Lesionadas,N+//0AkgBf-mero de Personas Rescatadas,Otra Referencia de Ubicaci+//0AkgBf-n ,Tipo de Infraestructura,Tipo de Uso,Tipo del Da+//0Akv/9ALE-o,Verificado,V+//0AkgBf-veres Faltantes ,V+//0AkgBf-veres Sobrantes ,latitud,longitud,
533,533,Hidalgo esq Gonz+//0A7f/9AOc-lez y pichardo,,Centro,Toluca,+ACI-http://maps.google.com/maps?q+AD0-loc:19.2900421,-99.663802+ACI-,,,,,,,,,,,,,,,La morena y Xola,,Departamentos,Grietas en muros y escaleras,,,,19.2900421,-99.663802,
534,534,Primera cerrada de naranjo,,Chalco,Chalco,+ACI-http://maps.google.com/maps?q+AD0-loc:19.2651293,-98.9029505+ACI-,,,,,,,,,5,,,,,,Por ex conasupo y Andador de los brasile+//0A7f/9ALE-os,,Departamentos,+ACI-De vino a bajo una barda de mi casa, y parte del cuarto de mi papa+ACI-,,,,19.2651293,-98.9029505,
535,535,Xochiquetzal,,Chalco,Estado de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.2663198,-98.9017316+ACI-,,,,,,,,,44,,,,,,Pur+//0A7f/9AKk-pechas y yaquis,,,Grietas en barda perimetral,,,,19.2663198,-98.9017316,
536,536,paSeos de chalco,,chalco,,+ACI-http://maps.google.com/maps?q+AD0-loc:19.2407249,-98.8941696+ACI-,,,,,,,,,,,,,,,Pe+//0A7f/9ALE-on y toltecas y NA,,Departamentos,Se call+//0A7QBf- una barda de la escuela Albert Einstein.,,,,19.2407249,-98.8941696,
537,537,Girasoles,,Chalco Edo. Mex.,San Mateo huitzilzingo,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3226205,-98.9271909+ACI-,,,,,,,,,5,,,,,,Ampliaci+//0A7QBf-n Zaragoza y tulipanes,,,Tiene grietas muy pronunciadas en una habitacion y todo +//0A7f/9AKk-l patio  tambien la barda perimetral,,,,19.3226205,-98.9271909,
538,538,Tulipanes,,Chiapas,Chiapa de corzo,+ACI-http://maps.google.com/maps?q+AD0-loc:16.7648524,-93.1633663+ACI-,,,,,,,,,9612036288,,,,,,Carretera a CD Hidalgo y Cerca del kil+//0A7QBf-metro 10,,Casa,Est+//0A7f/9AOc- cuarteado,,,,16.7648524,-93.1633663,
539,539,Mejoramiento del ambiente,,Chicoloapan,Chicoloapan,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4131423,-98.9023374+ACI-,,,,,,,,,SN,,,,,,Reforma y Mina,,Iglesia,Derrumbe de c+//0A7QBf-pula del campanario,,,,19.4131423,-98.9023374,
540,540,+ACI-Av central y canal neza, av bordo y canal neza (son los puentes vehiculares)+ACI-,,+ACI-Chimalhuacan, edo. Mex.+ACI-,,,,,,,,,,,,,,,,,Toluca y Av. Cuauht+//0A7f/9AKk-moc,,Oficinas,Se agrietaron los puentes,,,,,,
541,541,Puente oirdo de xochiaca,,Chimalhuancan,Mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4161151,-98.996608+ACI-,,,,,,,,,,,,,,,,,Puente,,,,,19.4161151,-98.996608,
542,542,carretera a coronango,,Cholula,Puebla,+ACI-http://maps.google.com/maps?q+AD0-loc:19.0838902,-98.3006659+ACI-,,,,,,,,,4369,,,,,,camino a ocotlan,,,grietas en forma de escalera en departamentos y edificios,,,,19.0838902,-98.3006659,
543,543,Texcoco,,Ciudad Azteca,Estado de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.5345916,-99.0274305+ACI-,,,,,,,,,,,,,,,Maestro rural y Plan de ayala,,Departamentos,Grietas en las paredes,,,,19.5345916,-99.0274305,
544,544,lago 4 millones Mz 87 Lt 12,,Ciudad Lago,,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4505717,-99.0491874+ACI-,,,,,,,,,5547867916,,,,,,Calle 9 y7 y 9 y7,,Departamentos,Grietas presentadas en la habitaci+//0A7QBf-n de la cocina y una grieta con posici+//0A7QBf-n de 45 en escalera de entrada al primer piso,,,,19.4505717,-99.0491874,
545,545,Isabeles,,Ciudad Nezahualc+//0A7QBf-yotl,,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4127681,-98.9993539+ACI-,,,,,,,,,394,,,,,,Panzacola y Margaritas,,Departamentos,Da+//0A7f/9ALE-o estructurales,,,,19.4127681,-98.9993539,
546,546,uh. san rafel mz h lote 6,,coacaalco de berriozabal,coacalco de berriozabal,+ACI-http://maps.google.com/maps?q+AD0-loc:19.6496241,-99.083374+ACI-,,,,,,,,,501,,,,,,Oriente 83 y Rio consulado,,Casa,Grietas y separacion del edificios,,,,19.6496241,-99.083374,
547,547,Felipe Vinicio,,Coacalco,Coacalco Estado de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.6627264,-99.1017329+ACI-,,,,,,,,,0,,,,,,42771 y Cerca del Hospital Homeop+//0A7f/9AOc-tico,,Departamentos,Es un CAM est+//0A7f/9AOc- muy agrietada la escuela y son ni+//0A7f/9ALE-os con capacidades diferentes muchos en silla de ruedas,,,,19.6627264,-99.1017329,
548,548,Potrero popular,,Coacalco,,+ACI-http://maps.google.com/maps?q+AD0-loc:19.6498404,-99.0761798+ACI-,,,,,,,,,318,,,,,,316 y 318,,Casa,,,,,19.6498404,-99.0761798,
549,549,Eje 8 carlos pichardo cruz MZ H LOTE 25,,Coacalco edomex,,,,,,,,,,,,,,,,,Oaxaca y Monterrey,,Departamentos,Se paracion de escaleras de paredes y grietas en trabes de edificios,,,,,,
550,550,Av chapultepec,,Col roma,Col roma,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4230391,-99.1643976+ACI-,,,,,,,,,328,,,,,,C cedro y C chapultepec,,Otro,Grietas enormes y abiertas en habitaciones muros y escaleras,,,,19.4230391,-99.1643976,
551,551,Av chapultepec,,Col roma,Col roma,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4230391,-99.1643976+ACI-,,,,,,,,,328,,,,,,Francisco montes de Oca y NA,,Casa,Da+//0A7f/9ALE-o a la estructura grietas enormes en pisos escaleras muros y habitaciones,,,,19.4230391,-99.1643976,
552,552,Avila camacho,,Col. Avila camacho / distrito 1 morelos,Cuernavaca,,,,,,,,,,,,,,,,Agiabampo y Roa B+//0A7f/9AOc-rcenas,,Casa,Derrumbe parcial de ladrillos hacia calle calzada de los reyes,,,,,,
553,553,Av. Miguel Hidalgo,,Col. Bienestar Social,+ACI-Tuxtla Gutierrez, Chiapas+ACI-,,,,,,,,,,506,,,,,,Campeche y Vicente Suarez,,Departamentos,Grietas en algunas esquinas de la casa,,,,,,
554,554,Rancho Tamboreo,,Colegio rebsamen,,+ACI-http://maps.google.com/maps?q+AD0-loc:19.2966173,-99.1305751+ACI-,,,,,,,,,14300,,,,,,Asia y Guinea,,Casa,Fatima Navarro esta viva entre los escombros,,,,19.2966173,-99.1305751,
555,555,Ministerio publico,,Colocia centro,Chilpancingo,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4227351,-99.1371609+ACI-,,,,,,,,,0,,,,,,Rio Tigris y Rio Sena,,Departamentos,Departamento en 4 piso con ligeras grietas en distintas partes del inmueble.,,,,19.4227351,-99.1371609,
556,556,Circuito Oyamel,,Colonia del Bosque,+ACI-Cuernavaca, Morelos+ACI-,,,,,,,,,,311,,,,,,Durango y Puebla,,Departamentos,+ACI-Una rama de media tonelada sobre cables encima de media calle, no se puede pasar y est+//0A7f/9AOc- en riesgo de caer sobre la calle y llevarse postes y cables, mismos que afectar+//0A7f/9AOc-n casas aleda+//0A7f/9ALE-as.+ACI-,,,,,,
557,557,Pedro moreno,,Colonia las salinas,Texcoco edo.mex,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4417099,-99.1451067+ACI-,,,,,,,,,5951099420,,,,,,Oriente 167 y Oriente 169,,Casa,Grietas y aberturas en todo el edificio departamental,,,,19.4417099,-99.1451067,
558,558,Las rosas,,Colonia las verdes del pedregal,Chignautla puebla,,,,,,,,,,45,,,,,,Manuel marquez sterling y Arcos de belem,,Departamentos,Grietas en paredes y losa,,,,,,
559,559,Carretera a mariscala,,Colonia los pinos,Huajuapan de leon oaxaca,+ACI-http://maps.google.com/maps?q+AD0-loc:17.5697463,-99.5149582+ACI-,,,,,,,,,3,,,,,,Rosa y Clavel,,Casa,Casa inhabitable,,,,17.5697463,-99.5149582,
560,560,Camino carretero,,Colonia martires,+ACI-Juchitan, oaxaca+ACI-,+ACI-http://maps.google.com/maps?q+AD0-loc:16.4499645,-95.0097587+ACI-,,,,,,,,,46,,,,,,Malinalco y Pirules,,Departamentos,Entrada y barda apunto de colapse,,,,16.4499645,-95.0097587,
561,561,Oriente 8,,Colonia Reforma,Nezahualc+//0A7QBf-yotl,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3700313,-98.9843698+ACI-,,,,,,,,,93,,,,,,Rio Grijalva y Villalongin,,Departamentos,Calle agrietada bastante abierto undimiento de la misma casas pandeadas incluyendo la m+//0A7QBf-a banquetas separadas casa tambi+//0A7f/9AKk-n derrumbe de una barda por dentro del domicilio afectando de igual manera la mia,,,,19.3700313,-98.9843698,
562,562,Medellin,,Colonia roma,Cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4135577,-99.1651891+ACI-,,,,,,,,,153,,,,,,Toledo y Xola,,Departamentos,,,,,19.4135577,-99.1651891,
563,563,Pachuca,,Condesa,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.4148063,-99.1776257+ACI-,,,,,,,,,104,,,,,,Fernando Montes de Oca y Juan Escutia,,,Hay grietas en el frente del edificio y olor a gas adentro,,,,19.4148063,-99.1776257,
564,564,Zamora ,Condesa,Condesa,CDMX,https://www.google.com.mx/maps/dir/''/centraal/data+AD0AIQ-4m5+ACE-4m4+ACE-1m0+ACE-1m2+ACE-1m1+ACE-1s0x85d1ff5c96fc9085:0x2f6aec40a6a0a8b0?sa+AD0-X+ACY-ved+AD0-0ahUKEwjwkvz7t7TWAhXEeSYKHcQOBiQQ9RcIpwEwEg,,,,,,,,,187,,,,,,Francisco Marquez y Circuito Interior,,Oficinas,Grietas y posible derrumbe del edificio contiguo,,,,19.4120664,-99.2506928,
565,565,Francisco Marquez,Condesa,Condesa,Ciudad de Mexico,+ACI-https://www.google.com.mx/maps/place/Plaza+Comunitaria+INEA//0AQA-19.4126293,-99.1811888,19z/data+AD0AIQ-3m1+ACE-4b1+ACE-4m15+ACE-1m9+ACE-4m8+ACE-1m3+ACE-2m2+ACE-1d-99.1808266+ACE-2d19.4122283+ACE-1m3+ACE-2m2+ACE-1d-99.1808266+ACE-2d19.4122283+ACE-3m4+ACE-1s0x85d1f8ca878c4619:0x6cec0d145c3c09a1+ACE-8m2+ACE-3d19.412628+ACE-4d-99.1806403+ACI-,,,,,,,,,160,,,,,,Instituto Nacional para la Educaci+//0A7QBf-n de los Adultos,,Oficinas,Edificio con da+//0A7f/9ALE-os estructurales y posibilidades de derrumbe. Protecci+//0A7QBf-n Civil ya est+//0A7f/9AOc- al tanto de los da+//0A7f/9ALE-os. Desalojo de edificios y casas contiguas.,,,,19.4126293,-99.1811888,
566,566,Filosof+//0A7QBf-a y Letras,,Copilco-universidad,,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3343647,-99.1782046+ACI-,,,,,,,,,21,,,,,,Insurgentes y Florida,,Departamentos,+ACI-Grietas que atraviesan la pared, piso y techo+ACI-,,,,19.3343647,-99.1782046,
567,567,Calle Cerro Huitzilac,,Coyoacan,Campestre Churubusco,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3408589,-99.1413484+ACI-,,,,,,,,,122,,,,,,Cerro San Antonio y Cerro del Pe+//0A7f/9ALH//QDtAF8-n,,,Grieta en muro de la escaleras y en estacionamiento,,,,19.3408589,-99.1413484,
568,568,Avenida Cerro De Las Torres 181,,Coyoacan,Campestre Churubusco,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3441622,-99.1367656+ACI-,,,,,,,,,181,,,,,,Cerro Tezoyo y Miramontes,,,Grieta diagonal en planta baja de edificio de 4 pisos,,,,19.3441622,-99.1367656,
569,569,Rinconada de los personajes Edificio Pedro Paramo,,Coyoacan,Cd. de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3082297,-99.1682659+ACI-,,,,,,,,,303  referencia Quinta seccion,,,,,,Av.iman y Libertad por la planta de asfalto,,,Cuarteadurasen la union de escaleras con el piso inferior de del tercer piso y segundo nivel,,,,19.3082297,-99.1682659,
570,570,Paseo nuevo,,Coyoacan,CD.MX.,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3481718,-99.1213159+ACI-,,,,,,,,,43,,,,,,Garrido y Ticoman,,Departamentos,1985,,,,19.3481718,-99.1213159,
571,571,Callej+//0A7QBf-n de Torresco,,Coyoacan,CD.MX.,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3506116,-99.1710361+ACI-,,,,,,,,,7,,,,,,Medell+//0A7QBf-n y Valladolid,,Departamentos,+ACI-Centro d Atenci+//0A7QBf-n M+//0A7QBf-ltiple 92 q comparte terreno con la escuela primaria oficial Republica de Guatemala, salones afectados con grietas, tabiques movidos, separaci+//0A7QBf-n de columnas de las paredes, comedor con grietas importantes q dan al otro lado del edificio, x favor, urge revisen la escuela+ACI-,,,,19.3506116,-99.1710361,
572,572,Paseo nuevo,,Coyoacan,CD.MX.,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3481718,-99.1213159+ACI-,,,,,,,,,43,,,,,,Plaza de la luz y Plazas de aragon,,Casa,1985,,,,19.3481718,-99.1213159,
573,573,antonio delf+//0A7QBf-n madrigal,,coyoacan,cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3329874,-99.1741593+ACI-,,,,,,,,,95,,,,,,+//0A7f/9AIE-msterdam y Campeche y NA,,Departamentos,Grietas en muros de concreto De algunos edificios,,,,19.3329874,-99.1741593,
574,574,Av canal de miramontes,,Coyoacan,Cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3498457,-99.1359119+ACI-,,,,,,,,,1644,,,,,,Cerr+//0A7QBf- Loreto y cerro campanas,,Edificio,Cuarteaduras importantes en dos columnas de soporte y otras en pasillos y escaleras,,,,19.3498457,-99.1359119,
575,575,Av. Universidad,,Coyoacan,Cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3392532,-99.1825435+ACI-,,,,,,,,,1953 edif 2,,,,,,Eje 10 y cerrada de Chimalistac,,,Grietas en la base del edificio tanto afuera como por adentro del edificio,,,,19.3392532,-99.1825435,
576,576,Cuarta calle Paseo Chico,,Coyoacan,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3503984,-99.1258017+ACI-,,,,,,,,,14,,,,,,Esq Paseo Chico,,,Grietas muy grandes y desprendimiento de concreto, edificio adyacente a punto de caer y recargado en su totalidad con el nuestro y con bastante olor a gas,,,,19.3503984,-99.1258017
577,577,Calzada del Hueso,,Coyoacan,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.30412,-99.1238685+ACI-,,,,,,,,,480,,,,,,Esquina Canal de Miramontes,,,Se derrumb+//0A7QBf- la mitad del edificio.,,,,19.30412,-99.1238685,
578,578,Calzada de Tlalpan 2,,Coyoacan,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3147341,-99.1405181+ACI-,,,,,,,,,2971,,,,,,FRESNO Y EXTITLAN,,,Grietas  cuarteaduras  fuga de agua y gas. Conjunto B Grand Coyoacan,,,,19.3147341,-99.1405181,
579,579,Calzada de tlalpan,,Coyoacan,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3147341,-99.1405181+ACI-,,,,,,,,,2971,,,,,,Fresno y textitlan,,,Grietas estructurales  fugas de gas,,,,19.3147341,-99.1405181,
580,580,Av. Universidad 1330,,Coyoacan,Cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3581551,-99.1714898+ACI-,,,,,,,,,Avignon 1002,,,,,,,,,Grietas estructurales en varias plantas. Edificio de 15 plantas,,,,19.3581551,-99.1714898,
581,581,Paseo duraznos,,Coyoacan,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3475339,-99.1250663+ACI-,,,,,,,,,65,,,,,,Nogales y naranjos,,,Da+//0A7f/9ALE-o total estructura edificio inhabitable,,,,19.3475339,-99.1250663,
582,582,Paseo nuevo,,COYOACAN,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3476826,-99.1210233+ACI-,,,,,,,,,54,,,,,,paseo del r+//0A7QBf-o y paseo de las magnolias,,,Estructural,,,,19.3476826,-99.1210233,
583,583,Calle h,,Coyoacan,Cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3357104,-99.1292171+ACI-,,,,,,,,,Edificio 11,,,,,,Tepetlapa y las bombas,,,Se cay+//0A7QBf- una parte de barda exterior del departamento 31,,,,19.3357104,-99.1292171,
584,584,Av sta ana,,Coyoacan,Cdmx,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3292159,-99.1222636+ACI-,,,,,,,,,,,,,,,Viaducto y NA,,Departamentos,Colapso el piso inferior del negocio,,,,19.3292159,-99.1222636,
585,585,Insurgentes sur,,Coyoacan,CDMX,+ACI-http://maps.google.com/maps?q+AD0-loc:19.2744184,-99.1679554+ACI-,,,,,,,,,2177,,,,,,Victor hugo y Leibniz,,Oficinas,+ACI-Grietas en todos los pisos del edificio, escombros y l+//0A7f/9AOc-mparas rotas+ACI-,,,,19.2744184,-99.1679554,
586,586,Fortin Chimalistac paseo Del R+//0A7QBf-o 111 casa 1520,,Coyoacan,Cdmx,,,,,,,,,,111,,,,,,Xocongo y Clavijero,,Departamentos,Barda colindante de piedra protegida x INAH cae sobre patio trasero destruy+//0A7f/9AKk-ndolo y rompiendo cristales de sala hay riesgos de que siga derrumb+//0A7f/9AOc-ndose,,,,,,
587,587,Pegaso,,Coyoacan,Ciudad,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3551368,-99.1256719+ACI-,,,,,,,,,,,,,,,Buenavista y Montevideo,,Departamentos,Techos se cayo,,,,19.3551368,-99.1256719,
588,588,Avenida rio mixcoac,,Coyoacan,Ciudad de mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.360905,-99.1740202+ACI-,,,,,,,,,301,,,,,,Av. Universidad y manzano,,,Grietas en la sala de espera y algunos consultorios  la estructura es plafon,,,,19.360905,-99.1740202,
589,589,Calzada del hueso ,Ex hacienda Coapa,Coyoacan,Ciudad de Mexico,https://www.google.com.mx/maps/dir/''/hospital+general+32/dav/9AD0AIQ-4m5+ACE-4m4+ACE-1m0+ACE-1m2+ACE-1m1+ACE-1s0x85ce01ba5444e461:0x384dc0acd6877f1a?sa+AD0-X+ACY-ved+AD0-0ahUKEwi+AF8-ttm15rTWAhVI5CYKHc+AF8-tDgMQ9RcIoQEwDw,,,,01/09/20 17:44,,,,,SN,,,,,,calzada del hueso y calzada de las bombas,,hospital/cl+//0A7QBf-nica,Pacientes evacuados est+//0A7f/9AOc-n siendo atendidos en Salon de Fiestas contiguo,,,,19.3079,-99.13112,
590,590,Calzada del hueso ,,Coyoacan,Ciudad de Mexico,https://www.google.com.mx/maps/dir/''/tienda+atlas+calzada+del+hueso+y+miramontes/dat//0APQAh-4m5+ACE-4m4+ACE-1m0+ACE-1m2+ACE-1m1+ACE-1s0x85ce0199b25d20ed:0xe052110ea0e4f0cf?sa+AD0-X+ACY-ved+AD0-0ahUKEwiyzavz17TWAhWL8CYKHbkvB5sQ9RcIjgEwCw,,,,01/09/20 16:20,L+//0A7f/9AOc-mparas con pilas,,,,48 local 13,,,,,,calzada del hueso y miramontes,,oficinas,,,,,19.3041593,-99.194311,
591,591,Osa menor,,Coyoacan,Ciudad de mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3533019,-99.1219553+ACI-,,,,,,,,,217,,,,,,Centauro y Tri+//0A7f/9AOc-ngulo,,,Un poste est+//0A7f/9AOc- partido a la mitad y se cayo parte de el,,,,19.3533019,-99.1219553,
592,592,Calzada de tlalpan,,Coyoacan,Ciudad de mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3470849,-99.1448247+ACI-,,,,,,,,,4,,,,,,Cerro San Antonio y +//0A7f/9AIE-lvaro G+//0A7f/9AOc-lvez y fuentes,,Multifamiliar,Derrumbe de edificios multifamiliares de 6 pisos  hay gente atrapada en los escombros,,,,19.3470849,-99.1448247,
593,593,Ciudad universitaria,,Coyoacan,Ciudad de Mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3228313,-99.1865774+ACI-,,,,,,,,,,,,,,,Dr Navarro y NA,,Departamentos,Edificios apunto de colapsar,,,,19.3228313,-99.1865774,
594,594,Retorno 6,,Coyoacan,Ciudad de Mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3320767,-99.139106+ACI-,,,,,,,,,8,,,,,,Esquina calz. La virgen,,,Edificio 5 niveles. Desplazamiento del edificio completo. Grietas en todos los muros y conexiones con losas del primer piso. Grietas en cubo de escaleras.,,,,19.3320767,-99.139106,
595,595,Insurgentes Sur,,Coyoacan,Ciudad de Mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3074878,-99.1872857+ACI-,,,,,,,,,3211,,,,,,Las Praderas y De Las Arboledas,,,Grietas horizontales en todo el edificio,,,,19.3074878,-99.1872857,
596,596,Escocia,,Coyoacan,Ciudad de Mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3481318,-99.1465726+ACI-,,,,,,,,,,,,,,,Matias romero y Pilares,,Departamentos,Colaps+//0A7QBf- de parte del edifico y una casa.,,,,19.3481318,-99.1465726,
597,597,cerro de jesus,,coyoacan,ciudad de mexico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3453829,-99.1397261+ACI-,,,,,,,,,67,,,,,,miramontes y tlalpan,,escuela,el establecimiento presenta varias fracturas en general as+//0A7QBf- como desmoronamiento de techos y paredes,,,,19.3453829,-99.1397261,
598,598,Ocaso ,Insurgentes Cuicuilco,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-https://www.google.com/maps/place/Ocaso+//0-,+Insurgentes+Cuicuin//Q-,+04530+Ciudad+de+//0AJQ-C3+ACU-A9xico,+CDP//Q-,+Mexicv/9AEA-19.304556,-99.1831877,17z/data+AD0AIQ-3m1+ACE-4b1+ACE-4m5+ACE-3m4+ACE-1s0x85ce0071ace86ca5:0xffb6bf997d3b71ca+ACE-8m2+ACE-3d19.304556+ACE-4d-99.180999+ACI-,,,,,,,,,27,,,,,,Cefiro y Ocaso,,Departamentos,Grietas de gran magnitud edificio de 15 pisos de departamentos,,,,19.304556,-99.1831877,
599,599,Insurgentes sur,Insurgentes Cuicuilco,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3666055,-99.1810085+ACI-,,,,,,,,,1524,,,,,,C+//0A7f/9AKk-firo y Ocaso,,Departamentos,Edificio todo agrietado,,,,19.3666055,-99.1810085,
600,600,Cerro del M+//0A7QBf-sico,,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3434356,-99.1427874+ACI-,,,,,,,,,22,,,,,,Cerrada,,,Grietas estructurales de peligro,,,,19.3434356,-99.1427874,
601,601,Andador g,,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3282774,-99.1358117+ACI-,,,,,,,,,41,,,,,,Dr. Bola+//0A7f/9ALE-os cacho y Dr. Morones prieto,,Departamentos,La mayor+//0A7QBf-a de las paredes de este edificio tienen grietas,,,,19.3282774,-99.1358117,
602,602,Geyser Norte,Insurgentes Cuicuilco,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-https://www.google.com.mx/maps/place/Geyser+Nte+3//9-,+Insurgentes+Cuicuin//Q-,+04530+Ciudad+de+//0AJQ-C3+ACU-A9xico,+CDP//QBA-19.3065833,-99.1833006,17z/data+AD0AIQ-3m1+ACE-4b1+ACE-4m8+ACE-1m2+ACE-2m1+ACE-1sGeyser+38+Norte-,+Insurgentes+Cuicuin//Q-,+Mexico+Citz//Q-,+CDP//QAh-3m4+ACE-1s0x85ce00719093e3b1:0xa4a1154416ef26d2+ACE-8m2+ACE-3d19.3065783+ACE-4d-99.1811065+ACI-,,,,,,,,,38,,,,,,Geyser Norte y C+//0A7f/9AKk-firo,,residencial,Cuarteaduras profundas en muros del edificio del octavo piso a la Planta Baja.  Cuarteaduras en muros de estacionamiento y s+//0A7QBf-tano.,,,,19.3065833,-99.1833006,
603,603,Geyser Sur ,Insurgentes Cuicuilco,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-https://www.google.com.mx/maps/place/Geyser+Nte+3//9-,+Insurgentes+Cuicuin//Q-,+04530+Ciudad+de+//0AJQ-C3+ACU-A9xico,+CDP//QBA-19.3065608,-99.1833506,17z/data+AD0AIQ-3m1+ACE-4b1+ACE-4m5+ACE-3m4+ACE-1s0x85ce00719093e3b1:0x82dc1a67e0653821+ACE-8m2+ACE-3d19.3065558+ACE-4d-99.1811565+ACI-,,,,,,,,,34,,,,,,Geyser Sur y Cefiro,,residencial,Fisuras y grietas. Tienen todos los servicios.,,,,19.3065608,-99.1833506,
604,604,Geyser Sur ,Insurgentes Cuicuilco,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,https://goo.gl/maps/cyrKVFbZzwy,,,,,,,,,28,,,,,,Geyser Sur y Cefiro,,residencial,Fisuras y grietas en fachada,,,,19.305539,-99.1831347,
605,605,Ocaso,,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3046436,-99.1813002+ACI-,,,,,,,,,20,,,,,,Homero y Horacio,,Departamentos,+ACI-Hay varias grietas en el departamento y los azulejos del ba+//0A7f/9ALE-o est+//0A7f/9AOc-n hinchados, casi a punto de caer+ACI-,,,,19.3046436,-99.1813002,
606,606,Papalotl mz 31 Lt 17. Puerta color caf+//0A7f/9AKk- con n+//0A7QBf-mero 18,,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,,,,,,,,,,,,,,,,James Sullivan y Villalongin,,Departamentos,Se abrieron varias grietas en mi casa en los 3 pisos,,,,,,
607,607,Pac+//0A7QBf-fico,,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3405017,-99.1532944+ACI-,,,,,,,,,219,,,,,,Jard+//0A7QBf-n de rosas y mediterr+//0A7f/9AOc-neo,,,En el departamento 305 se afect+//0A7QBf- una pared y el techo,,,,19.3405017,-99.1532944,
608,608,Pac+//0A7QBf-fico,,Coyoacan,Ciudad de M+//0A7f/9AKk-xico,+ACI-http://maps.google.com/maps?q+AD0-loc:19.3407005,-99.1534539+ACI-,,,,,,,,,223,,,,,,La martine y Arqu+//0A7QBf-medes,,Departamentos,+ACI-Da+//0A7f/9ALE-os en columnas, ventanales de fachada destruidos, techos ca+//0A7QBf-dos, columnas principales severamente da+//0A7f/9ALE-adas+ACI-,,,,19.3407005,-99.1534539,
